household_id,patta_holder_name,state,district,village,tribal_group,claim_type,claim_status,land_area,pond_count,homestead_area,vegetation_index,soil_index,water_index,forest_cover_pct,dist_to_road_km,has_pm_kisan,has_jal_jeevan,has_mgnrega
513,Holder_513,Tripura,Gomati,Amarpur,Reang,CR,Approved,1.2398503963672622,0,0.43330851281433913,0.787632763146551,0.6201302133096711,0.5358984790441399,35.89992201719842,4.9181356237770615,0,0,1
514,Holder_514,Tripura,Dhalai,Manu,Tripuri,IFR,Approved,7.214634163999799,3,0.19998359249579822,0.7265665148738006,0.6268208062752663,0.26418644322675466,61.85459070124707,1.5158536025213039,0,1,1
515,Holder_515,Tripura,Gomati,Udaipur,Tripuri,CFR,Approved,9.240362559035999,3,0.34381140390162546,0.38903705329464644,0.5404632733012846,0.5417480065019541,64.89310254624557,1.1727532255540691,0,0,1
516,Holder_516,Tripura,Sepahijala,Bishalgarh,Tripuri,CR,Pending,3.0714942408664454,0,0.33407791415714155,0.41369462365071513,,0.38304429233739173,63.42996331422114,2.3223397461755972,0,0,1
517,Holder_517,Tripura,Gomati,Amarpur,Reang,CR,Pending,4.019668652065386,1,0.2478951243490755,0.7928831727252628,0.5662694014206101,0.4705102645280206,60.58282073841147,0.47283473941946463,0,0,1
518,Holder_518,Tripura,Dhalai,Manu,Reang,CR,Approved,5.904753355524805,3,0.2944230167610724,0.6490244281845983,0.6221560142151537,0.3061366431031949,24.31530370849571,4.896773430424596,1,1,1
519,Holder_519,Tripura,Dhalai,Kamalpur,Jamatia,CFR,Approved,8.876235211566554,0,0.2255128573222915,0.562097773531528,0.5791431571114948,0.30110115983208413,33.657898546833515,3.024481070798839,1,0,0
520,Holder_520,Tripura,West Tripura,Mohanpur,Tripuri,CR,Approved,9.448103078973991,1,0.1567377590467941,0.40229920979476763,0.45476720227546447,0.3073442725001642,42.889180448857246,2.8733700399880413,0,0,0
521,Holder_521,Tripura,West Tripura,Agartala,Reang,CR,Approved,7.525850857057047,0,0.18552048426509316,0.22700643853267286,0.30082909740081276,0.2605171359159626,33.155509399935895,3.3478221435186555,0,0,0
522,Holder_522,Tripura,West Tripura,Mohanpur,Tripuri,IFR,Approved,1.3228877281195932,3,0.14220545856048045,0.5716145930107902,0.5281669314891041,0.35869776464162434,62.84581401108303,2.585713509330592,1,0,1
523,Holder_523,Tripura,Gomati,Udaipur,Reang,IFR,Approved,6.856964477581083,0,0.37322783007604965,0.6261138018014858,0.549253760309298,0.42612783003873145,33.054746697496824,0.3539048820537996,1,0,0
524,Holder_524,Tripura,West Tripura,Jirania,Tripuri,CR,Approved,4.397885357790289,2,0.3642909572436607,0.5042666290294503,0.32845959836915034,0.28630578570042303,19.6762460749736,3.1390941864339044,0,0,0
525,Holder_525,Tripura,West Tripura,Agartala,Reang,CR,Approved,4.971659495165085,1,0.48024254863194915,0.32685298467945223,0.3811333787027764,0.19870931606802372,37.932831643381284,3.6376346093908674,1,0,0
526,Holder_526,Tripura,Dhalai,Ambassa,Jamatia,IFR,Approved,0.9669097082791819,2,0.39187136545889656,0.8255646915079161,0.7482042097497676,0.3328722799744954,78.59401029476662,2.2003954909954553,0,0,1
527,Holder_527,Tripura,Dhalai,Kamalpur,Jamatia,IFR,Pending,2.315090323790403,2,0.12081833550245258,0.5824194576558559,0.5486440188994116,0.3843656357077663,25.811698905350312,3.835018745941726,0,0,1
528,Holder_528,Tripura,Dhalai,Ambassa,Tripuri,IFR,Approved,8.009879271569654,1,0.45369806957158165,0.7527552688163864,0.7269027506391388,0.4785081611167141,52.85110612602603,1.2896062368244188,1,0,0
529,Holder_529,Tripura,Gomati,Amarpur,Reang,CFR,Approved,4.8126089139546675,1,0.4450700651782903,0.701976303522676,0.5618745435725564,0.5559475960553236,40.30811348877944,1.2621276371176833,1,0,0
530,Holder_530,Tripura,West Tripura,Agartala,Reang,CFR,Approved,3.365791295495914,0,0.2773281283090795,0.4387651278712472,0.373179742382534,0.10031302103829459,14.971719735452865,0.974801540900355,1,0,0
531,Holder_531,Tripura,Dhalai,Ambassa,Tripuri,IFR,Approved,4.148181202667102,1,0.33434522021116864,0.8091003425458518,0.5127838453605251,0.36440180508343045,44.151362419864164,1.9855748469879768,0,0,0
532,Holder_532,Tripura,Dhalai,Ambassa,Reang,CR,Pending,8.616795376593961,2,0.49043133298900754,0.664881175086943,0.6509488632373469,0.4716474783731517,59.15150300538187,4.265657769867601,0,1,0
533,Holder_533,Tripura,Dhalai,Manu,Tripuri,IFR,Approved,7.615490665347091,2,0.31292174553926655,0.6286219095164762,0.5767677766089959,0.3412473017911084,45.92539830794731,4.173977898315509,0,0,1
534,Holder_534,Tripura,West Tripura,Mohanpur,Reang,CFR,Approved,3.0869962732202865,3,0.462128731350436,0.5107159065282749,0.4302562501212983,0.3837895580374951,71.04742446226066,2.0375561982248183,0,0,1
535,Holder_535,Tripura,Dhalai,Manu,Tripuri,CR,Approved,1.6162674820175464,1,0.1332155031240746,0.7877945119521045,0.514201532906651,0.2660360028163807,30.225591166030785,3.0277699327051355,1,0,0
536,Holder_536,Tripura,West Tripura,Agartala,Reang,CFR,Approved,2.8939831056186813,2,0.17642074748347314,0.28869282295899606,0.3912588567428388,0.2337145293445828,16.037441991277547,3.659918319079595,1,1,0
537,Holder_537,Tripura,West Tripura,Agartala,Tripuri,CR,Approved,9.24718628501997,3,0.2763019773765272,0.3696674891681412,0.30428799862567973,0.21873215824170766,75.55959281606043,1.3577925182145103,1,1,0
538,Holder_538,Tripura,Gomati,Udaipur,Reang,CFR,Approved,6.025093959572676,3,0.3339027233349219,,0.6090240116023855,0.673986084272871,36.47374446697533,1.007077212294786,1,0,0
539,Holder_539,Tripura,Dhalai,Manu,Jamatia,CR,Approved,5.568061983075437,0,0.42649114074512007,0.7531433670862048,0.674739718693269,0.3947946110932188,50.34838860175434,4.866060767419093,0,0,0
540,Holder_540,Tripura,Gomati,Karbook,Reang,CR,Approved,6.165739197078384,2,0.49530484605727476,0.6301396041009225,0.6304906614571684,0.2666109610889437,65.44021882911372,3.164275103406169,1,0,0
541,Holder_541,Tripura,Sepahijala,Sonamura,Tripuri,CR,Approved,3.977268524591895,0,0.2555405985896466,0.4834918681369409,0.5855342809483645,0.5035119832192713,32.70195647129064,4.910795464801587,1,1,0
542,Holder_542,Tripura,West Tripura,Mohanpur,Jamatia,CR,Approved,8.16751669303537,2,0.11896625445603398,0.5266102780382917,0.4737601769135391,0.3972000987595206,60.13151767243278,1.8212287382346997,0,1,1
543,Holder_543,Tripura,West Tripura,Agartala,Reang,CFR,Approved,5.471219368352373,0,0.4204686013181299,0.3442999716836377,0.2565608608463421,0.12460065902474914,19.479319487247963,3.5745521598758314,1,0,1
544,Holder_544,Tripura,Gomati,Udaipur,Jamatia,CFR,Approved,1.6091050763035577,0,0.34175228763312326,0.49552483875764886,0.5357918382931646,0.6187520462648344,30.39056230438537,1.268497455397941,0,1,1
545,Holder_545,Tripura,Dhalai,Manu,Reang,CR,Approved,1.7261186858760982,1,0.17941714354728067,0.7630729121479849,0.6691208725979814,0.3884985653338451,20.129744529556394,1.453760822114782,1,1,0
546,Holder_546,Tripura,West Tripura,Mohanpur,Jamatia,CR,Approved,5.600161891774874,0,0.2979313826485681,0.5289793232170444,0.5682416555986081,0.3550762348510837,66.78613908809504,2.6571301820941953,0,0,1
547,Holder_547,Tripura,Dhalai,Manu,Tripuri,CFR,Approved,9.397417071672972,1,0.39692409821348973,0.6765783746945532,,0.33928390328031643,25.585446465874973,1.734167002438742,0,0,1
548,Holder_548,Tripura,Dhalai,Ambassa,Reang,CR,Approved,3.429345155923888,3,0.40816471482745753,0.8495950851295881,0.7056055934170696,0.5143905844153209,60.21824887836472,1.0045835064348054,1,0,0
549,Holder_549,Tripura,Gomati,Udaipur,Reang,CR,Approved,8.760641104162573,2,0.2998473647995048,0.6208223325444227,0.557746305128324,0.4956600454963417,76.03088780719568,1.4618273695487647,1,0,0
550,Holder_550,Tripura,West Tripura,Mohanpur,Tripuri,CR,Approved,7.758908072499354,3,0.22208581205154365,0.5746596239782341,0.49279310585940694,0.4202148333600466,46.94405463482139,0.3715922934361503,0,1,1
551,Holder_551,Tripura,Sepahijala,Bishalgarh,Jamatia,IFR,Approved,2.854218207615615,2,0.48949703281539747,0.6116757587931474,0.5721012546230342,0.41236586610603637,47.802043458248136,3.5812333830919356,0,0,0
552,Holder_552,Tripura,Gomati,Amarpur,Tripuri,CR,Approved,0.8452371090043034,3,0.3653450443825972,0.5917150504246882,0.5861058676924414,0.38564853602047716,42.272349766846844,2.562159954012136,0,1,0
553,Holder_553,Tripura,Gomati,Amarpur,Tripuri,IFR,Approved,1.467549018852636,2,0.2632950077385195,0.7725242587959521,0.5691754921475715,0.3886149368058309,32.812310037554994,0.652366718741723,0,1,1
554,Holder_554,Tripura,West Tripura,Mohanpur,Jamatia,CR,Approved,7.420692371550682,0,0.21218528968186098,0.4076343279717253,,0.4273804634909486,43.2958521647442,1.0241311670167579,1,0,1
555,Holder_555,Tripura,Dhalai,Manu,Tripuri,CFR,Approved,2.3968625113861437,2,0.3924411932014249,0.6851510416453229,0.5143423777695302,0.3319257789790464,52.19652725867316,0.6921657829406913,1,0,0
556,Holder_556,Tripura,Gomati,Udaipur,Reang,IFR,Approved,4.027073744801241,2,0.19687337823750709,0.40892612327218775,0.6192801599337523,0.5817337748358071,79.01941005194615,3.140445479724207,0,1,1
557,Holder_557,Tripura,Sepahijala,Sonamura,Reang,IFR,Approved,5.266142077061036,3,0.16868399558947528,0.441148432049385,0.6044731385637476,0.7964107898466777,75.6435191522757,0.6522097453399702,1,1,1
558,Holder_558,Tripura,Gomati,Amarpur,Reang,CR,Approved,7.391947600276547,3,0.31193355558482816,0.6635004052990288,0.6376548471560474,0.38513824189459017,70.35070708051853,3.8205551985690374,0,1,0
559,Holder_559,Tripura,Gomati,Udaipur,Tripuri,CR,Approved,1.5756966209616912,3,0.21599495705765676,0.4699563948807892,0.45688417996736636,0.551636535373135,72.23913749934007,0.29845241273787765,1,0,1
560,Holder_560,Tripura,Gomati,Amarpur,Reang,IFR,Pending,4.360480850135884,1,0.35156205796944606,0.7910043517794256,0.57684134259716,0.3597490031437279,42.74944283044301,1.397003782380282,0,0,0
561,Holder_561,Tripura,Dhalai,Ambassa,Reang,CFR,Approved,5.108192636855606,1,0.1471754699496934,0.6577389477298359,0.5969966899867174,0.3400062341157985,56.021102902422534,4.475200044281155,0,0,0
562,Holder_562,Tripura,Dhalai,Manu,Reang,CFR,Approved,5.637857107729627,2,0.3619764418269287,0.6058380240820465,0.6512427227900354,0.3417046017763781,72.65467060553499,3.648950326986781,1,1,1
563,Holder_563,Tripura,Dhalai,Ambassa,Reang,CR,Approved,8.274426093254558,2,0.2133186111990809,0.7223111929931636,0.7250207957541202,0.3290347400501314,37.50655354939471,0.550247998043301,0,0,0
564,Holder_564,Tripura,Gomati,Amarpur,Reang,CFR,Approved,2.1309428529105605,0,0.1000971737738051,0.7889797072388298,0.5627933434754706,0.5721009180771703,77.32337348418281,4.141405301528863,1,1,0
565,Holder_565,Tripura,Sepahijala,Bishalgarh,Reang,CFR,Approved,8.174398792352912,0,0.15077442306967057,0.5808828629438385,0.6066768399353719,0.5952039489631393,39.10502434484281,2.566568583392983,1,0,0
566,Holder_566,Tripura,Sepahijala,Bishalgarh,Tripuri,CR,Approved,7.082345063118196,2,0.47344615113403765,0.4865216313456237,0.6402838713518982,0.4168445684707261,52.07578657752509,4.264558530410381,0,1,1
567,Holder_567,Tripura,Dhalai,Ambassa,Reang,CFR,Approved,5.780772734890114,1,0.4469418556461432,0.7463779761842306,0.5850967760636264,0.4353519018368963,59.686329929066034,3.0835509173618885,0,0,1
568,Holder_568,Tripura,Sepahijala,Bishalgarh,Reang,CR,Approved,7.145514768824433,2,0.19344361281449474,0.44624351295354614,0.5384278713395028,0.4625114437230012,76.54144091531569,3.472798553757722,1,0,0
569,Holder_569,Tripura,Gomati,Amarpur,Jamatia,IFR,Approved,4.414168520040736,0,0.41134876181819646,0.7404754531512175,0.6667299923875171,0.460110337578106,27.123139183658623,4.968807489899399,1,0,1
570,Holder_570,Tripura,West Tripura,Mohanpur,Tripuri,CR,Approved,1.8147770666971834,1,0.3434286372695897,0.49069997480544814,0.4648337243292736,0.3389247673409744,62.229168476704956,1.3152106204352871,0,0,0
571,Holder_571,Tripura,Dhalai,Ambassa,Tripuri,IFR,Approved,6.824769782520989,1,0.4883618845799478,0.6644118955497562,0.5856119947086783,0.3675619230326958,46.457091030085756,3.194938758854664,0,0,1
572,Holder_572,Tripura,Sepahijala,Sonamura,Tripuri,IFR,Approved,5.484386913513411,0,0.24944226381362367,0.5916043464666019,0.689427206562511,0.6041831117091523,28.798999843444875,2.409542672275512,1,0,0
573,Holder_573,Tripura,Sepahijala,Sonamura,Tripuri,CFR,Approved,6.574060605156367,2,0.3725842450068685,0.495116900248424,0.5847991753364239,0.6332131247606609,64.36247878574734,0.3893693740289189,0,0,1
574,Holder_574,Tripura,West Tripura,Jirania,Reang,CFR,Approved,3.710988419770655,3,0.12541428896956744,0.5065585803552659,0.42222445794811286,0.30044470016358105,48.655559612169256,0.2694590792137522,0,0,1
575,Holder_575,Tripura,Dhalai,Manu,Reang,CFR,Approved,9.115232484728441,2,0.2584989387265624,0.8484620972249245,0.6760629524297854,0.374681191631888,56.2681674454773,0.7722971735257216,0,1,1
576,Holder_576,Tripura,Sepahijala,Bishalgarh,Jamatia,CR,Approved,6.080013751467981,2,0.48552706447527216,0.5708132083546849,0.555165119956146,0.36039363234672994,32.60307480045307,3.3156403545850313,1,0,0
577,Holder_577,Tripura,Sepahijala,Bishalgarh,Jamatia,CFR,Approved,1.3113236007633013,0,0.31559234978004824,0.5185413229792956,0.40986488322272485,0.442663811246048,43.689176627932355,2.9223828219842827,1,0,1
578,Holder_578,Tripura,West Tripura,Agartala,Tripuri,IFR,Approved,4.773137911692072,1,0.21515180133393785,,0.28416246041548143,0.29280576943310277,53.214797569164695,2.856461893585892,1,1,0
579,Holder_579,Tripura,Gomati,Karbook,Jamatia,CFR,Approved,7.685382520064526,0,0.14810838525144276,0.8273636527343105,0.5944286470911812,0.38334665719134065,38.34375699888908,0.3529124601356484,1,0,1
580,Holder_580,Tripura,Dhalai,Ambassa,Jamatia,CFR,Approved,8.044278336456587,2,0.38141133607261224,0.8674922899119213,0.5326630859558658,0.4976274485687213,23.88607778933909,2.452654382528034,1,1,0
581,Holder_581,Tripura,Dhalai,Kamalpur,Tripuri,CR,Approved,5.198672001255709,3,0.3579424173718907,0.5374462441900545,0.6485526656373513,0.35515351365027137,77.31483446207127,4.638189525644137,0,0,0
582,Holder_582,Tripura,Sepahijala,Bishalgarh,Tripuri,CR,Approved,9.000101922897361,3,0.24957548544150987,0.6631271743054566,0.6360105234563495,0.3446387908215347,45.80272780298322,2.1084409726911035,1,0,0
583,Holder_583,Tripura,Dhalai,Manu,Jamatia,IFR,Approved,3.0428501533458268,3,0.48037654074633374,0.7156689012663484,0.696197475632537,0.3466814871946293,61.37442592013904,3.1996278549845907,0,0,0
584,Holder_584,Tripura,West Tripura,Jirania,Reang,CR,Approved,4.400687623763533,0,0.10888112519514014,0.5658868806286362,0.44718288053282995,0.29383247697990045,38.77330354892407,3.943129642991089,1,0,1
585,Holder_585,Tripura,Sepahijala,Sonamura,Jamatia,CFR,Approved,9.036670650405215,1,0.22148954065273033,0.4214458888814675,0.6008057727715219,0.7285394574133092,34.85922348180014,3.9628413398810602,0,0,1
586,Holder_586,Tripura,Sepahijala,Bishalgarh,Jamatia,CR,Approved,9.01443880648,0,0.46842779451983263,0.5159621520469083,0.5278188655501879,0.44769764400035456,38.50150089269875,2.6925443954973027,0,0,1
587,Holder_587,Tripura,West Tripura,Jirania,Reang,IFR,Approved,7.014271303834469,3,0.22837417532777615,0.4943197573082828,0.5163942864061382,0.44518483589585733,38.643765064995485,4.318169337931215,1,0,1
588,Holder_588,Tripura,Gomati,Amarpur,Reang,CFR,Approved,8.660315197661092,2,0.20090113354206818,0.6518960521434543,0.6655037844212606,0.5411319486636794,48.09260811593675,2.0786148481459854,1,0,1
589,Holder_589,Tripura,Gomati,Amarpur,Tripuri,IFR,Approved,1.3433460360842102,1,0.31368816397249893,0.6933822378638934,0.6912094287223866,0.4001186288821007,48.04289089869542,4.465727430967032,0,0,0
590,Holder_590,Tripura,Gomati,Karbook,Tripuri,CR,Approved,8.717452273973874,0,0.4295206999682152,,,0.35978745415843705,44.800767111801015,1.3530903986986174,1,0,0
591,Holder_591,Tripura,West Tripura,Mohanpur,Jamatia,CR,Approved,3.545889112227154,0,0.14125870435134444,0.654090656262118,0.6232725512988537,0.31249151872381425,19.435004944220665,1.545038753554741,0,0,0
592,Holder_592,Tripura,Dhalai,Kamalpur,Reang,IFR,Approved,2.194149368068055,1,0.4772082838582945,0.7650394288958182,0.5620797638423556,0.40208649780084643,44.72528349503718,0.45497899615520526,0,0,0
593,Holder_593,Tripura,West Tripura,Agartala,Tripuri,CFR,Approved,2.77401344524944,1,0.41802915247246564,0.35664812777330257,0.38895739100951304,0.1038232188859528,21.837273029445605,4.018792815402958,1,0,0
594,Holder_594,Tripura,Gomati,Karbook,Jamatia,CR,Approved,4.470700826131927,2,0.1725001022206208,0.7192108670794543,0.5875444084861121,0.4306767394245571,18.82950504070356,2.201865133916987,0,0,0
595,Holder_595,Tripura,Gomati,Udaipur,Reang,CR,Approved,2.8863240437424387,1,0.3848031844792651,0.5423863510379878,0.4836087823520305,0.48981867651150435,75.28520021388174,1.2997597467747153,1,0,0
596,Holder_596,Tripura,West Tripura,Agartala,Jamatia,CFR,Approved,3.5453920671567407,2,0.2539834890550229,0.28967888135425335,0.37066558115192577,0.15575197448291062,52.346500920339295,1.3125933325595822,0,0,0
597,Holder_597,Tripura,Dhalai,Ambassa,Tripuri,CR,Pending,1.7822956176806,3,0.26091787123052745,0.7026762409668008,,0.3022158212783672,56.1643040687209,4.52671971790032,1,0,1
598,Holder_598,Tripura,Dhalai,Manu,Tripuri,IFR,Approved,3.313679272810486,3,0.41331603697554653,0.8494552139204945,0.635364259771479,0.41569385988982344,38.125556923335466,4.202799682212977,1,0,0
599,Holder_599,Tripura,Gomati,Udaipur,Reang,CR,Approved,5.936696238149011,0,0.48511392319229285,,0.453578819416765,0.621360855568459,73.62866243404049,2.85694824971448,0,0,1
600,Holder_600,Tripura,Gomati,Udaipur,Jamatia,CR,Approved,4.697610226865107,3,0.15066234913887758,0.5919506089502365,0.6351190329883798,0.4428550861902516,54.65513427057658,3.1573318419954615,0,0,1
601,Holder_601,Tripura,Gomati,Karbook,Reang,CFR,Approved,3.793828231741156,3,0.2682520947515278,,0.6037845564215283,0.41463512891751375,63.84189086665112,2.476762738641397,1,0,1
602,Holder_602,Tripura,West Tripura,Mohanpur,Tripuri,IFR,Approved,7.591295224142582,2,0.2923766432337214,0.6298347798386759,0.6114803599194331,0.4227208228474917,35.79937283193997,2.0799994058182825,1,0,0
603,Holder_603,Tripura,Gomati,Karbook,Tripuri,CFR,Approved,8.98834472823652,0,0.25052472678199905,0.6221511784924197,0.5475255619334422,0.2694123336679013,77.20083165733878,4.5942890298479915,0,0,0
604,Holder_604,Tripura,Dhalai,Ambassa,Jamatia,CR,Approved,7.689497617572772,1,0.24527564948649003,0.7518857577581077,0.6017766222814069,0.3165024610350604,67.43229031108206,0.80294097689745,0,0,0
605,Holder_605,Tripura,Sepahijala,Sonamura,Jamatia,CR,Approved,3.654006670117952,0,0.12090746702463862,0.4372051334923698,0.5777495246978288,0.7424705630027667,69.77639241101805,2.2085445906378944,0,1,0
606,Holder_606,Tripura,Sepahijala,Bishalgarh,Jamatia,CFR,Approved,7.57220059445676,3,0.3742154482250494,0.6843064077893413,0.4180791188144847,0.5865345621875104,22.0535987198028,1.8538971583418016,0,1,0
607,Holder_607,Tripura,Sepahijala,Bishalgarh,Reang,CFR,Approved,1.9438117335034866,1,0.2744857668480182,0.5567729798010235,0.47489141948846847,0.32305862258284906,28.967424550985367,2.591123457205512,0,0,1
608,Holder_608,Tripura,West Tripura,Mohanpur,Jamatia,CFR,Approved,1.7380208868672637,0,0.17791752105757072,0.5501872804211253,0.5986288861226872,0.44141729545333963,29.993861977850393,2.3966329978168406,0,0,1
609,Holder_609,Tripura,Dhalai,Ambassa,Jamatia,IFR,Approved,3.7834568518435097,0,0.42641340092082736,0.6625565028659934,0.5182254588419759,0.40071832065815927,28.963645627280982,2.6906697519251908,1,0,1
610,Holder_610,Tripura,West Tripura,Mohanpur,Tripuri,CR,Approved,8.173172505918542,0,0.4210242992606512,0.488587148214383,0.458096080764012,0.35620089978174274,69.87857134730015,0.8716110906895715,1,1,0
611,Holder_611,Tripura,West Tripura,Jirania,Tripuri,CFR,Approved,2.8403083488018677,0,0.2945566512355575,0.5508706858242212,0.5323070134079635,0.3012756736318916,12.231935664601448,2.66307920726373,1,0,0
612,Holder_612,Tripura,Sepahijala,Bishalgarh,Jamatia,CR,Approved,1.100907384537456,2,0.21938026445910422,0.6718333006397491,0.48037392531197054,0.4429310959031375,15.326999228654202,1.363610306658612,1,1,1
613,Holder_613,Tripura,Gomati,Udaipur,Jamatia,IFR,Pending,1.7512405844603733,0,0.355237090318581,0.3791101492355999,0.610119010543961,0.6936943345524427,29.17404094409326,1.084790475143318,1,0,0
614,Holder_614,Tripura,Dhalai,Kamalpur,Tripuri,IFR,Approved,8.658077201031011,3,0.21526085431096123,0.6810479288130136,0.5394535210283872,0.42956348919810566,23.991108225461055,0.5112042501737178,0,0,1
615,Holder_615,Tripura,Dhalai,Manu,Jamatia,IFR,Approved,6.520941205099232,3,0.19440317212948482,,0.6777318160530796,0.35061679015596725,26.230172971799387,3.8607322820294763,1,0,1
616,Holder_616,Tripura,Dhalai,Ambassa,Reang,IFR,Approved,2.9054110520147782,2,0.3922058616105307,0.7623374355099105,0.6464661971133798,0.45619596569735066,65.856023247731,2.251721220111488,1,0,0
617,Holder_617,Tripura,West Tripura,Agartala,Reang,CR,Approved,5.775310340617723,1,0.11613009588838029,0.21794395155662827,0.35239258318351036,0.14838633606310592,49.418861572443284,3.2078896798964402,1,0,0
618,Holder_618,Tripura,West Tripura,Mohanpur,Reang,IFR,Approved,5.512006413040829,1,0.1379073884138376,0.6141857897519769,0.6056336985960492,0.4607917015105041,10.40394629050776,3.692448047862768,0,0,0
619,Holder_619,Tripura,Dhalai,Manu,Jamatia,IFR,Approved,6.726641795186282,3,0.10271526960943592,0.7381252418519723,0.6040339784621502,0.27857519226788235,40.05259359929367,3.460719993505057,1,0,0
620,Holder_620,Tripura,West Tripura,Agartala,Tripuri,CFR,Approved,2.715281767005355,3,0.16117727459017048,0.3938365376007839,0.29071140706700715,0.19933908456358929,38.551944879525124,2.458403451630475,1,1,0
621,Holder_621,Tripura,Dhalai,Manu,Jamatia,IFR,Pending,8.711828378346778,2,0.1275960034841838,0.6710685232318792,0.5267656725999387,0.3759115393783473,17.976168861118047,2.061912938968303,1,0,0
622,Holder_622,Tripura,Dhalai,Kamalpur,Jamatia,CFR,Approved,3.439001339760122,1,0.4983209471119675,0.5162996104468711,0.63716130853155,0.3635173590522233,57.329925202102,2.004607566275186,0,0,0
623,Holder_623,Tripura,West Tripura,Agartala,Tripuri,IFR,Approved,7.09425071277425,1,0.21552398798163586,0.20003367325112134,0.32666937088558445,0.10937038170552063,59.14680318656438,3.2722342252642704,1,0,1
624,Holder_624,Tripura,Gomati,Karbook,Tripuri,IFR,Approved,0.6531841405360415,0,0.15970720506769892,0.6690423894552249,0.5913952974911433,0.26567240540546644,60.46252533364684,2.5750129037209923,1,1,1
625,Holder_625,Tripura,Gomati,Amarpur,Tripuri,CFR,Approved,4.040242733994399,0,0.19639850319836719,0.7598346230890006,0.5007639845317167,0.41170596730047554,60.992966189101445,4.275834790344851,0,1,0
626,Holder_626,Tripura,Gomati,Karbook,Reang,IFR,Pending,3.841243270608679,0,0.4744502286160539,0.7852260140380178,0.5132540299458613,0.27547309701650335,10.003697885260776,4.398569524768218,1,0,1
627,Holder_627,Tripura,Sepahijala,Bishalgarh,Jamatia,CR,Approved,5.6631020715386375,2,0.30806408920975825,0.5080701756401284,0.4675983215961314,0.5528135706481665,76.77445626927056,1.0186898144312886,0,0,1
628,Holder_628,Tripura,Gomati,Amarpur,Tripuri,CR,Approved,1.1909944868833668,3,0.24592723852314277,0.6283369793962859,0.6577864943552014,0.5729680362026837,66.99461369382641,0.8539215274194831,1,0,1
629,Holder_629,Tripura,Gomati,Karbook,Jamatia,IFR,Approved,8.006248050398028,2,0.44935658316368776,0.7084543548941323,0.6319886287708785,0.3443295134907982,73.27871876124996,3.2259244449727977,1,0,1
630,Holder_630,Tripura,Gomati,Amarpur,Reang,CR,Approved,2.568917616791901,1,0.257996108219613,0.791019604122527,0.5178579049051146,0.5217548166258107,11.095030671520389,1.645883590698941,0,0,0
631,Holder_631,Tripura,Sepahijala,Sonamura,Reang,CFR,Approved,6.931859241379097,3,0.23400342798307833,0.47345351011423215,0.6469122013639118,0.6898135636245804,75.37011570500175,0.28913945007247455,0,1,0
632,Holder_632,Tripura,Gomati,Amarpur,Tripuri,IFR,Approved,8.130515170818885,0,0.18291300901989424,0.7259642729085829,0.5008726539300619,0.3917382721867997,66.68519700816734,4.465484812942185,1,0,1
633,Holder_633,Tripura,Gomati,Udaipur,Tripuri,IFR,Approved,5.837831084294375,2,0.2511187295637646,0.5495661177220116,0.6165963533945515,0.6898142515386031,68.60534000710891,1.2891236827702794,0,0,1
634,Holder_634,Tripura,West Tripura,Mohanpur,Jamatia,CFR,Approved,7.538390463858862,2,0.2266737424067704,0.6283113370752349,0.6376931769328346,0.4405081003069614,16.530116930537794,4.660547128091884,0,0,1
635,Holder_635,Tripura,West Tripura,Mohanpur,Tripuri,CFR,Approved,6.787672966042552,0,0.37092158371925643,0.48941566259183295,0.4263412305627141,0.4563647726689871,61.71446202430184,3.6436853642156177,1,1,1
636,Holder_636,Tripura,Gomati,Udaipur,Jamatia,CFR,Approved,3.8775330729440722,2,0.21583308186829087,0.5254522275165706,0.46204650309832407,0.5080151397702934,77.19416827494636,3.8607367515751245,0,0,1
637,Holder_637,Tripura,Dhalai,Manu,Tripuri,IFR,Pending,8.18415612081887,0,0.33087989856902456,0.8391999538710715,0.6000802291420402,0.33654582720394094,57.498313899271245,1.16701517980717,0,0,0
638,Holder_638,Tripura,West Tripura,Jirania,Jamatia,CFR,Approved,3.299663013912516,1,0.1263568660127891,0.4644249012898235,0.35222068100129095,0.2921767927161988,49.939298323722454,1.324133242960702,1,0,0
639,Holder_639,Tripura,Dhalai,Manu,Jamatia,CFR,Approved,5.926522718639413,3,0.17651566267860574,0.6924533139967941,0.5104710040374945,0.4035135257035837,76.19407744242979,2.7020852183555157,0,0,0
640,Holder_640,Tripura,West Tripura,Agartala,Jamatia,CR,Approved,7.5812785218446255,1,0.2629621086445395,0.30412610797596973,,0.2700696002239791,41.00559852141052,1.0260792927193383,0,1,1
641,Holder_641,Tripura,West Tripura,Agartala,Jamatia,CR,Approved,4.100081143218822,1,0.47477970156347815,0.2529985136746645,,0.19445636083259632,51.95054964173351,1.6660721248785548,1,0,1
642,Holder_642,Tripura,Gomati,Amarpur,Reang,IFR,Approved,3.376292272365538,0,0.2509007942862782,0.7700391844803713,0.5431481358352908,0.519453300077511,43.34368054460563,1.7430198941494615,1,1,1
643,Holder_643,Tripura,Gomati,Karbook,Jamatia,CR,Pending,4.863787096641816,2,0.3656296484799336,0.7519380305631806,0.5090602955143666,0.28415022591279315,75.29923549522094,0.9662236796132677,1,0,1
